scan_number,RT,pepmass,intensity,summed_ms2_intensity,126.0917,147.113,175.119,pass_threshold
15215,3181.279998,919.423461914063,0.0,204765.36828613363,no,no,yes,no
15216,3181.36535,1207.523803710938,472575.0625,499566.56030273496,no,no,yes,no
15217,3181.450473,1039.448974609375,409227.0,236989.45532226618,no,no,no,yes
15218,3181.534757,802.864868164063,0.0,668928.7808837895,no,yes,yes,no
15220,3181.706725,693.304382324219,2915820.25,2737115.3393554697,no,yes,yes,yes
15221,3181.974982,615.802795410156,2116987.75,4412619.87902832,no,yes,yes,no
15222,3182.077718,687.36865234375,1809323.75,2084745.176269532,no,yes,yes,yes
15223,3182.162446,700.996215820313,1454243.375,1757678.0102539072,no,yes,yes,yes
15224,3182.246695,632.553039550781,1803821.625,1846567.4843750012,no,yes,yes,no
15225,3182.332574,700.996215820313,583596.8125,876708.5390625014,no,yes,yes,no
15226,3182.420348,727.810180664063,555412.6875,729870.7762451181,no,yes,yes,no
15227,3182.505083,717.855773925781,0.0,1018897.7532958997,no,yes,yes,yes
15228,3182.593457,784.303283691406,850712.5,584955.8547363295,no,yes,yes,no
15229,3182.681592,837.051147460938,616974.4375,385562.0043945323,no,yes,yes,no
15231,3182.852923,546.79443359375,10513551.0,11588701.498046875,no,yes,yes,yes
15232,3183.121568,978.429321289063,0.0,467306.5767822276,no,no,no,no
15233,3183.223682,555.801208496094,1549294.375,4164181.4910888677,no,yes,yes,yes
15234,3183.308416,1207.859130859375,1608087.75,1364683.3924560547,no,no,yes,no
15235,3183.393913,600.546875,969559.9375,1782047.5938720712,no,yes,yes,yes
15237,3183.565522,415.883270263672,7514106.5,16006167.444091797,no,yes,yes,yes
15238,3183.834059,536.241821289063,1618745.625,3514771.0251464844,no,yes,yes,no
15239,3183.934015,794.862854003906,1856888.625,1134289.4370117194,no,yes,yes,yes
15240,3184.018637,649.801635742188,971296.8125,1295594.871093751,no,yes,yes,no
15241,3184.103756,634.323425292969,1352156.25,1688978.5389404306,no,yes,yes,no
15242,3184.189005,485.268890380859,688181.0,2310728.593750001,no,yes,yes,yes
15243,3184.274384,479.259582519531,863652.0625,2734345.366699219,no,yes,yes,no
15244,3184.360256,421.219879150391,614083.625,4252516.939575195,no,yes,yes,no
15245,3184.445771,712.319885253906,342679.9375,448257.56506347714,no,yes,yes,no
15247,3184.617356,623.321166992188,5011636.0,4165295.6892089853,no,yes,yes,yes
15248,3184.885884,837.378479003906,867878.6875,924313.6158447275,no,yes,yes,no
15249,3184.987223,798.103759765625,1188808.375,1004094.9539794934,no,yes,no,no
15250,3185.071862,971.157592773438,540276.125,370377.767333985,no,no,no,no
15251,3185.157091,483.754577636719,865846.375,2691409.552612305,no,yes,yes,no
15252,3185.24561,786.35498046875,0.0,999877.7916259773,no,yes,yes,yes
15254,3185.416837,518.277770996094,3897792.5,7397488.243896484,no,yes,yes,no
15255,3185.68524,488.598266601563,3896287.25,6130994.005004883,no,yes,yes,yes
15256,3185.78357,461.261749267578,1486850.875,4205791.273437501,no,yes,yes,yes
15257,3185.868331,600.796630859375,582681.375,1424813.5345458996,no,yes,yes,yes
15258,3185.953701,419.208343505859,442820.75,3206616.3250732427,no,yes,yes,yes
15259,3186.038561,783.37841796875,1292901.375,911949.6362304701,no,yes,yes,yes
15260,3186.12407,820.377014160156,530337.0,314829.0704345711,no,yes,yes,no
15261,3186.212199,788.885986328125,797371.9375,392535.39050293056,no,yes,yes,yes
15262,3186.296927,971.490295410156,562425.375,332322.6650390634,no,no,no,no
15264,3186.469177,545.319458007813,16485364.0,16906869.657470703,no,yes,yes,yes
15265,3186.737564,391.200225830078,4596959.5,9220837.326293945,no,yes,yes,no
15266,3186.835167,849.366088867188,0.0,437798.590820313,no,yes,yes,yes
15267,3186.919915,1196.837280273438,573748.6875,378409.87170410214,no,no,no,no
15268,3187.005152,1023.423400878906,745613.1875,725111.5371093753,no,no,yes,no
15269,3187.090409,907.867797851563,879738.3125,329638.11132812564,no,yes,no,no
15271,3187.261023,435.258666992188,39219316.0,26719555.794677734,no,yes,yes,yes
15272,3187.529661,596.304748535156,10323345.0,8428664.67956543,no,yes,yes,yes
15273,3187.627379,622.367370605469,8012727.0,5920640.749511719,no,yes,yes,no
15274,3187.712007,791.723266601563,810010.0,638651.0041503918,no,yes,yes,no
15275,3187.797373,599.85302734375,1261946.125,2283502.1271972666,no,yes,yes,yes
15277,3187.968988,539.274353027344,3367808.75,5404088.020507813,no,yes,yes,yes
15278,3188.237772,605.245666503906,4358829.0,5427798.777587891,no,yes,yes,no
15279,3188.336738,634.832702636719,2242305.75,3105435.8795166025,no,yes,yes,yes
15280,3188.424124,723.691162109375,1136319.375,759050.9965820321,no,yes,yes,no
15281,3188.508738,907.364929199219,638117.5625,557109.7810058602,no,yes,no,no
15282,3188.59422,782.72216796875,1921430.125,1272358.0590820322,no,yes,yes,no
15283,3188.67849,592.826477050781,1188523.25,1629649.4354248056,no,yes,yes,yes
15285,3188.848956,551.770202636719,8554777.0,7244274.645263672,no,yes,yes,yes
15286,3189.120007,403.232727050781,5593095.0,10137811.55871582,no,yes,yes,yes
15287,3189.215698,515.248413085938,3205514.75,6560741.694702148,no,yes,yes,yes
15288,3189.300455,423.557159423828,5138912.0,6854450.060668945,no,yes,yes,yes
15289,3189.385815,756.328674316406,1947311.375,1710690.028808595,no,yes,yes,yes
15290,3189.470574,782.388732910156,1023597.5625,1338269.1755371103,no,yes,yes,no
15291,3189.555934,738.870849609375,0.0,337961.09570312576,no,yes,yes,yes
15292,3189.641179,744.353332519531,756888.5625,539330.755004884,no,yes,yes,no
15294,3189.812933,497.254455566406,10175789.0,7838149.594238281,no,yes,yes,yes
15295,3190.081456,570.304870605469,3595151.25,3992946.3366699223,no,yes,yes,yes
15296,3190.177924,483.249145507813,1899369.875,3380486.954956055,no,yes,yes,no
15297,3190.262414,674.056396484375,2031628.25,1879336.970336915,no,yes,yes,yes
15298,3190.348402,885.419250488281,1713676.25,824622.6281738293,no,yes,yes,yes
15300,3190.520026,551.28515625,4130560.0,5404552.146850586,no,yes,yes,no
15301,3190.788584,567.781311035156,6105858.5,7375239.226196289,no,yes,yes,no
15302,3190.88566,491.761993408203,2276451.0,4360473.775146485,no,yes,yes,no
15303,3190.973421,674.307373046875,1520712.125,2032486.1020507822,no,yes,yes,no
15304,3191.061296,476.303558349609,1233811.5,2786081.1867675786,no,yes,yes,yes
15305,3191.145997,766.397521972656,2594163.0,939630.6729736337,no,yes,yes,yes
15307,3191.316887,407.743316650391,15191668.0,15158434.767944336,yes,yes,yes,yes
15308,3191.58553,439.248718261719,9660911.0,10607756.697509766,no,yes,yes,yes
15309,3191.682622,502.274780273438,5075596.5,6212465.129272462,no,yes,yes,no
15310,3191.766495,400.238708496094,4893508.5,5000148.882446289,no,yes,yes,yes
15311,3191.851857,800.775695800781,2030192.625,1588706.4920654316,no,yes,yes,no
15312,3191.937274,1039.953491210938,2805949.25,1092264.4237060552,no,yes,no,no
15313,3192.022469,685.814514160156,3410719.0,1176187.587036134,no,yes,yes,yes
15314,3192.107723,554.28857421875,2942581.5,1700917.1610107431,no,yes,yes,yes
15316,3192.27934,381.711517333984,28876032.0,22364471.459228516,yes,yes,yes,no
15317,3192.548008,487.891235351563,3820018.5,3944390.7410888677,no,yes,yes,yes
15318,3192.644474,607.30712890625,5285136.0,5527155.315307617,no,yes,yes,no
15319,3192.729466,631.309020996094,2313941.75,3209894.9776611337,no,yes,yes,no
15320,3192.814437,518.226989746094,3040922.75,4544801.250244141,no,yes,yes,no
15321,3192.899698,383.560546875,9335892.0,4893013.029052734,no,yes,yes,no
15323,3193.07132,396.225067138672,6477730.5,9846785.870117188,no,yes,yes,yes
15324,3193.339973,385.748352050781,8624662.0,6892588.17565918,no,yes,yes,no
15325,3193.435316,640.331298828125,8812409.0,4627394.47668457,no,yes,yes,no
15326,3193.520051,616.847290039063,3868343.75,2869673.0599365244,no,yes,yes,no
15327,3193.605306,1219.069946289063,1700648.0,1007998.368286134,no,no,no,yes
15328,3193.69368,668.3359375,1346650.75,1543867.2630615244,no,yes,yes,yes
15330,3193.864786,511.762023925781,4572190.0,4893542.911254883,no,yes,yes,yes
15331,3194.133425,426.769622802734,4999510.0,8185084.141113281,no,yes,yes,yes
15332,3194.227891,430.227020263672,3659928.25,7602841.727905273,no,yes,yes,no
15333,3194.312536,400.243774414063,3510505.0,8018410.115356445,no,yes,yes,no
15335,3194.484888,659.819702148438,31821576.0,19608271.72265625,yes,yes,yes,yes
15336,3194.753559,527.729431152344,6469046.5,5800508.763793945,no,yes,yes,no
15337,3194.84728,532.270263671875,3166005.25,3392047.295898438,no,yes,yes,no
15338,3194.931993,760.888854980469,1555255.625,1103540.4213867197,no,yes,yes,yes
15339,3195.017501,674.367492675781,3583405.5,2275539.205932618,no,yes,yes,yes
15341,3195.188617,437.255950927734,32465278.0,27028172.874023438,no,yes,yes,yes
15343,3195.57272,410.892791748047,4320514.0,10906528.174316406,no,yes,yes,no
15344,3195.840991,678.801025390625,3677580.75,2404818.2828369155,no,yes,yes,no
15345,3195.935453,651.297668457031,1348164.5,1208488.206909181,no,yes,yes,no
15347,3196.10661,543.291198730469,27510806.0,35311288.962402344,no,yes,yes,no
15348,3196.375215,521.337768554688,2749198.5,3082084.153808594,no,yes,yes,yes
15349,3196.468949,801.177551269531,3486246.25,1229918.213745119,no,yes,yes,no
15350,3196.555838,419.240631103516,4536810.5,7369957.326660156,no,yes,yes,no
15352,3196.726934,615.819946289063,4274119.5,5363345.021728516,no,yes,yes,yes
15353,3196.994581,930.3828125,6274196.5,1369992.2480468755,no,no,yes,no
15354,3197.087048,615.819946289063,2197499.5,2263772.156738282,no,yes,yes,no
15357,3197.640516,449.913970947266,14058531.0,8826034.950439453,no,yes,yes,yes
15358,3197.908665,578.796264648438,7328162.5,7102187.556884766,no,yes,yes,no
15359,3198.001514,395.709197998047,4745825.0,7045835.441894531,no,yes,yes,no
15360,3198.086129,827.695617675781,2337232.5,1288322.063476564,no,yes,yes,no
15363,3198.636285,423.258636474609,62962044.0,46210225.833984375,no,yes,yes,yes
15364,3198.904623,828.029052734375,4921052.0,1880478.774658204,no,yes,yes,no
15365,3199.000352,625.313354492188,2698155.0,2745313.961059571,no,yes,yes,no
15366,3199.087745,432.570404052734,7504778.5,7639119.457519531,no,yes,yes,yes
15367,3199.172107,813.049011230469,2052093.5,1805541.9694824228,no,yes,no,yes
15369,3199.343584,590.652099609375,6035806.0,5077708.990234375,no,yes,yes,yes
15370,3199.611739,573.795959472656,3666236.5,4866593.971557617,no,yes,yes,no
15371,3199.707321,843.469482421875,3722835.25,2471142.9349365244,no,yes,yes,no
15372,3199.792197,580.291748046875,0.0,3239087.278198242,no,yes,yes,yes
15373,3199.877586,577.772399902344,4629183.5,3542773.800292969,no,yes,yes,yes
15374,3199.962322,531.592468261719,2035611.625,4591357.244262695,no,yes,yes,no
15375,3200.047562,690.644409179688,2617113.75,1169043.4974365244,no,yes,yes,no
15377,3200.21894,558.588073730469,49436964.0,42578511.95751953,no,yes,yes,no
15378,3200.487196,536.2880859375,2967236.5,5069932.310058594,no,yes,yes,yes
15379,3200.580912,690.31005859375,0.0,940398.0555419928,no,yes,yes,no
15380,3200.66593,601.811889648438,0.0,1509152.5206298837,no,yes,yes,no
15381,3200.750307,476.22509765625,3906935.0,3990171.438354493,no,yes,yes,yes
15383,3200.921784,588.326599121094,3012310.0,3085190.546142578,no,yes,yes,yes
15384,3201.189934,637.318298339844,3401801.0,3224294.424560548,no,yes,yes,no
15386,3201.360783,644.658386230469,17219740.0,13233298.612548828,no,yes,yes,yes
15387,3201.628906,416.240570068359,15307606.0,27892279.6295166,no,yes,yes,no
15388,3201.720633,649.335876464844,5544792.5,4893255.965087891,no,yes,yes,yes
15389,3201.80551,517.277099609375,1848911.375,2284408.823486329,no,yes,yes,no
15390,3201.890238,669.297790527344,0.0,944925.8833007822,no,yes,yes,no
15392,3202.061625,594.755554199219,16571373.0,10725992.503173828,no,yes,yes,yes
15393,3202.330624,471.772613525391,11565694.0,8704673.529785156,no,yes,yes,no
15394,3202.423601,596.293640136719,11214474.0,10937571.635009766,no,yes,yes,yes
15395,3202.508364,517.749145507813,2177351.0,4135757.4754638677,no,yes,yes,no
15396,3202.593341,698.994201660156,9595164.0,4939353.047607423,no,yes,yes,yes
15397,3202.678358,670.258361816406,1757792.375,1063491.6258544931,no,yes,yes,no
15399,3202.849844,572.340270996094,2827445.25,3255569.541625977,no,yes,yes,no
15401,3203.224313,582.301391601563,15465485.0,8713977.11328125,no,yes,yes,yes
15402,3203.492837,504.760101318359,8722032.0,6593380.316040039,no,yes,yes,yes
15403,3203.586681,1159.173706054688,0.0,420666.85388183675,no,no,no,no
15405,3203.757819,605.77490234375,9347187.0,9146051.432006836,no,yes,yes,yes
15406,3204.026307,390.707885742188,9783498.0,10009636.250488281,no,yes,yes,yes
15407,3204.121697,492.785430908203,5564936.5,5267143.349487305,no,yes,yes,yes
15409,3204.292662,585.301208496094,7371305.5,8640530.446899414,no,yes,yes,yes
15410,3204.560793,392.554809570313,8681139.0,10593250.359375,no,yes,yes,yes
15411,3204.656273,674.833801269531,5675654.5,6068015.255981445,no,yes,yes,yes
15412,3204.743664,512.264099121094,4904197.5,6544420.980224609,no,yes,yes,no
15413,3204.828026,430.277374267578,5446987.0,9376731.993041992,no,yes,yes,no
15414,3204.913154,707.777282714844,3093962.75,1239154.7764892587,no,yes,yes,no
15416,3205.084511,438.716247558594,81628944.0,49941841.98535156,no,yes,yes,yes
15417,3205.352917,490.239227294922,5989800.0,6027973.536376953,no,yes,yes,yes
15418,3205.448749,425.7666015625,1871659.625,7486889.268676758,no,yes,yes,yes
15419,3205.536756,710.889282226563,0.0,797911.3237304697,no,yes,yes,yes
15420,3205.620983,986.126708984375,2292922.5,635042.8238525402,no,no,yes,yes
15422,3205.792472,383.226165771484,6437555.5,8297385.131469727,no,yes,yes,no
15423,3206.060736,462.737762451172,7764790.5,6199834.595703125,no,yes,yes,yes
15424,3206.156466,428.22216796875,6137896.5,7573138.6845703125,no,yes,yes,yes
15425,3206.241345,508.293029785156,4144424.25,5262488.238891602,no,yes,yes,yes
15426,3206.326095,654.312438964844,3060498.25,1392980.5495605476,no,yes,yes,no
15427,3206.411707,812.715026855469,1282651.5,1287774.78076172,no,yes,no,yes
15429,3206.583084,885.473999023438,2391827.0,1599631.3651123059,no,yes,yes,yes
15430,3206.851322,454.231048583984,787724.8125,4020972.3685302734,no,yes,yes,no
15431,3206.945809,782.08984375,3022463.75,1122979.0274658222,no,yes,yes,no
15432,3207.029946,1284.553344726563,1014895.0625,1190083.968383789,no,no,no,no
15433,3207.114076,574.336242675781,0.0,2111627.2506103525,no,yes,yes,no
15435,3207.285668,495.242950439453,1974814.5,4205177.552734375,no,yes,yes,no
15436,3207.553819,851.862365722656,1880050.75,1246997.5625000012,no,yes,yes,no
15437,3207.649679,595.757507324219,1379049.625,1306172.3702392592,no,yes,yes,no
15439,3207.820523,520.290161132813,5226696.5,5857856.3251953125,no,yes,yes,yes
15440,3208.088802,504.280029296875,6719487.0,6292156.453125001,no,yes,yes,yes
15441,3208.18427,723.350830078125,848129.875,1420610.3853759777,no,yes,yes,no
15442,3208.271542,609.7744140625,0.0,1925679.8668212905,yes,yes,yes,no
15443,3208.355887,667.679565429688,0.0,1944963.0753173837,no,yes,yes,no
15445,3208.527262,379.232543945313,63678692.0,37873781.006103516,yes,yes,yes,no
15446,3208.795538,458.572113037109,3243391.25,5448245.369750977,no,yes,yes,yes
15447,3208.891267,684.83544921875,788593.875,458726.7775878915,no,yes,yes,no
15448,3208.976119,495.284393310547,2334480.0,3151400.1757812505,no,yes,yes,no
15449,3209.061495,1193.847412109375,1916846.125,810120.8476562506,no,no,no,no
15451,3209.232489,1194.18359375,3011453.75,1179326.2202148438,no,no,yes,no
15452,3209.500738,782.340698242188,2017287.75,1429324.7655029313,no,yes,yes,no
15453,3209.598974,1071.01025390625,1854283.75,450105.1420898446,no,yes,no,yes
15454,3209.683706,742.355895996094,1491303.75,1184402.5581054701,no,yes,yes,yes
15456,3209.855205,546.291198730469,4195623.5,5347497.386108398,no,yes,yes,no
15457,3210.123619,410.855682373047,3240768.0,9896360.041015625,no,yes,yes,no
15458,3210.218691,522.927612304688,5631280.5,5112826.431030274,yes,yes,yes,no
15459,3210.30344,775.120239257813,0.0,930906.4882812517,no,yes,yes,no
15460,3210.38908,948.946411132813,0.0,831326.6319580083,no,no,yes,no
15461,3210.473955,856.704895019531,2620079.5,352857.20336914103,no,no,yes,no
15462,3210.559184,667.345397949219,1467546.375,1915180.947265626,no,yes,yes,no
15463,3210.644312,494.285827636719,2668833.25,3632556.4770507817,no,yes,yes,no
15464,3210.729432,1338.509765625,1996344.125,216284.69677734454,no,no,no,yes
15465,3210.814077,866.698974609375,1895792.125,1167584.286376954,no,yes,no,no
15467,3210.985922,487.919799804688,1478080.25,2658559.0966796884,no,yes,yes,no
15468,3211.254052,866.365051269531,2164831.0,1168087.380981446,no,yes,yes,no
15469,3211.353803,778.976745605469,789271.0625,996162.7204589853,no,yes,yes,no
15471,3211.524536,424.712615966797,50617756.0,45130295.02636719,no,yes,yes,yes
15472,3211.792786,1145.494750976563,652221.25,573430.7824707038,no,no,no,no
15473,3211.888901,1071.408935546875,1417478.25,1526673.4106445326,no,yes,no,no
15474,3211.976905,812.435119628906,1419857.875,1674950.2224121108,no,yes,no,no
15476,3212.148264,985.791748046875,3106978.75,1976780.7224121103,no,no,yes,yes
15477,3212.417155,1070.80859375,1997867.375,1557533.306274415,no,yes,no,yes
15478,3212.518369,948.447875976563,1720574.625,1346417.2253417978,no,no,yes,yes
15479,3212.603238,800.575073242188,1097339.375,689485.945678712,no,yes,yes,no
15481,3212.77472,474.919189453125,5537527.0,5644768.825683594,no,yes,yes,yes
15482,3213.043127,447.723907470703,5534816.0,5390793.596557618,no,yes,yes,yes
15483,3213.143956,630.797607421875,1695958.375,2821428.653076173,no,yes,yes,no
15484,3213.231354,795.11279296875,703664.125,1025839.8630371105,no,yes,yes,no
15485,3213.315832,599.322998046875,3122524.0,2225153.8625488295,no,yes,yes,yes
15486,3213.40121,686.831237792969,1061535.75,1010681.5822753917,no,yes,yes,no
15487,3213.485838,627.318115234375,0.0,1416925.899169923,no,yes,yes,no
15489,3213.657943,612.815551757813,11113020.0,9430315.877807617,no,yes,yes,yes
15490,3213.926108,1071.209594726563,1277163.0,1448026.949096681,no,yes,no,yes
15491,3214.026323,576.781921386719,1276740.5,2293359.987304688,no,yes,yes,yes
15492,3214.111066,775.371398925781,937430.5625,1455958.7352294934,no,yes,yes,no
15493,3214.196313,667.313781738281,825482.5,1300488.8382568369,no,yes,yes,no
15494,3214.281412,737.866333007813,894104.5,1194253.0467529309,no,yes,yes,yes
15495,3214.367052,487.928588867188,946111.5625,2238734.099243165,no,yes,yes,yes
15496,3214.45242,955.917663574219,986817.0,792526.0289306651,no,no,yes,no
15497,3214.537783,1004.884704589844,0.0,349934.77038574254,no,no,yes,no
15498,3214.622905,687.354370117188,1025133.625,987730.9368896496,no,yes,yes,yes
15499,3214.708299,717.837036132813,0.0,629868.1990966804,no,yes,yes,yes
15500,3214.793531,1110.129516601563,0.0,189245.71118164092,no,no,no,no
15501,3214.877785,693.638427734375,464541.75,475872.5010986345,no,yes,yes,no
15502,3214.962891,715.078552246094,1365766.125,2098182.878784181,no,yes,yes,no
15504,3215.134774,844.860534667969,4217617.5,3760153.9854736337,no,no,yes,no
15505,3215.403165,711.87548828125,2579662.25,1722727.5482177744,no,yes,yes,yes
15506,3215.505265,1093.53369140625,660837.25,272627.43212890695,no,no,no,no
15507,3215.589759,734.345886230469,562617.1875,483419.8287353523,no,yes,yes,yes
15508,3215.674864,678.323974609375,0.0,506914.0266113295,no,yes,yes,no
15509,3215.759878,914.920349121094,802210.8125,435693.9689941413,no,no,yes,yes
15510,3215.847386,1042.452880859375,546274.875,211842.39941406288,no,no,no,no
15511,3215.931734,1218.568359375,828350.625,206032.59375000067,no,no,no,no
15513,3216.103599,827.855895996094,5337043.0,2994612.3518066416,no,yes,no,yes
15514,3216.372616,526.283508300781,1602259.375,3378271.3457031255,no,yes,yes,yes
15515,3216.472739,744.390747070313,2504236.0,1893854.8134765634,no,yes,yes,yes
15516,3216.560735,608.282958984375,1152867.25,2117239.638183594,no,yes,yes,yes
15517,3216.644962,664.694519042969,410126.28125,1317478.5079345712,no,yes,yes,no
15518,3216.729831,1005.383544921875,1112766.125,294694.0527343753,no,no,no,no
15519,3216.814961,1246.51904296875,465698.21875,435493.8208007819,no,no,yes,no
15520,3216.900838,650.339538574219,862363.5,782142.6204833994,no,yes,yes,no
15521,3216.989113,516.889587402344,1490200.0,2561585.685546876,no,yes,yes,no
15522,3217.073693,754.367492675781,315481.28125,321893.6918945319,no,yes,yes,no
15523,3217.157708,1159.508666992188,440490.6875,423647.79052734433,no,no,no,no
15525,3217.329555,440.706970214844,10900259.0,13631459.03125,no,yes,yes,no
15526,3217.597942,554.801147460938,4445808.5,5707102.497070313,no,yes,yes,yes
15527,3217.699541,602.314819335938,1595744.75,3643482.0996093755,no,yes,yes,yes
15528,3217.784422,517.242309570313,1842505.0,2906206.150390626,no,yes,yes,yes
15529,3217.869662,1142.821533203125,759463.0,733268.5316162112,no,no,no,no
15530,3217.95492,1214.530395507813,859271.1875,2438981.4893798837,no,no,no,no
15531,3218.040175,747.35888671875,1335269.0,2818301.1063232427,no,yes,yes,yes
15532,3218.128547,752.353576660156,530087.875,247884.51489257847,no,yes,yes,no
15533,3218.212281,1221.531860351563,398872.875,325648.9350585945,no,no,no,no
15534,3218.297654,990.993774414063,446761.71875,407824.6737060556,no,no,no,no
15535,3218.38339,830.373291015625,831894.625,1130952.68676758,no,yes,yes,no
15537,3218.555276,521.920715332031,9756772.0,23444981.797851562,no,yes,yes,no
15538,3218.823388,872.947937011719,1319960.625,747662.5766601576,no,yes,no,yes
15539,3218.922262,407.251129150391,1291415.875,3468163.780883789,no,yes,yes,no
15540,3219.006867,960.885559082031,731892.5,457576.56286621134,no,yes,yes,no
15541,3219.09188,1142.489624023438,529072.625,748404.8085937503,no,no,no,no
15542,3219.177259,760.023071289063,0.0,485030.2059326185,no,yes,yes,no
15543,3219.261741,794.381469726563,0.0,278798.9046630864,no,yes,yes,yes
15544,3219.345982,991.494384765625,869973.4375,606555.5032958998,no,yes,yes,no
15545,3219.431393,752.020080566406,0.0,298628.7550048832,no,yes,yes,no
15546,3219.516734,1059.813842773438,921159.25,266117.742675782,no,yes,no,no
15547,3219.601772,374.696533203125,213886.765625,4103132.4746093755,no,yes,yes,no
15549,3219.773841,1071.612426757813,1653308.5,1867012.9313964858,no,yes,no,no
15550,3220.041855,795.363525390625,819862.0,1030504.7431640641,no,yes,yes,no
15551,3220.14058,684.332153320313,2468807.75,2025526.501953126,no,yes,yes,yes
15552,3220.22549,667.804077148438,1282965.125,1885803.5800781257,no,yes,yes,no
15553,3220.309728,495.266174316406,1359479.25,3613758.3957519536,no,yes,yes,no
15555,3220.481941,485.296295166016,7534886.5,8735685.777832031,no,yes,yes,yes
15556,3220.75302,497.592102050781,1211116.875,2568747.771118164,no,yes,yes,no
15557,3220.852077,782.376525878906,3492970.25,1953312.3083496103,no,yes,yes,no
15558,3220.939197,1083.542846679688,648689.6875,1089665.43725586,no,no,yes,no
15559,3221.023808,898.398376464844,697685.25,815690.4645996103,no,yes,yes,no
15561,3221.195682,557.243041992188,3402557.75,5066407.71105957,no,yes,yes,yes
15562,3221.463942,508.780548095703,4065043.75,5448297.736450195,no,yes,yes,no
15563,3221.564912,654.630249023438,2082132.875,4693447.756591798,no,yes,yes,no
15564,3221.649658,623.775207519531,1993101.375,2457292.8692626953,no,yes,yes,yes
15565,3221.733648,533.767517089844,681624.1875,2224373.8006591806,no,yes,yes,yes
15566,3221.818408,514.757019042969,1067651.25,5219434.387451172,yes,yes,yes,no
15567,3221.903515,528.611877441406,1343859.0,3419602.508178712,no,yes,yes,no
15568,3221.988896,1338.258544921875,719588.0625,93725.6823730472,no,no,no,no
15569,3222.073633,547.260986328125,758613.6875,2946427.3447265634,no,yes,yes,no
15571,3222.245761,482.569458007813,143502464.0,131223316.98535156,no,yes,yes,yes
15572,3222.514415,541.958740234375,28139250.0,46075144.439453125,no,yes,yes,yes
15573,3222.589636,390.216552734375,11367633.0,17155937.05419922,yes,yes,yes,yes
15574,3222.665631,658.766784667969,2615048.25,4239851.310546876,no,yes,yes,no
15575,3222.751001,577.814819335938,2459604.0,3236354.8883056645,no,yes,yes,no
15576,3222.835984,608.296875,1669841.5,3814240.1254882817,no,yes,yes,yes
15577,3222.921373,679.009460449219,816911.4375,819036.5611572281,no,yes,yes,yes
15578,3223.005608,1246.01806640625,325204.5,471710.2124023442,no,no,yes,no
15579,3223.090852,784.901123046875,719752.375,694666.8304443364,no,yes,yes,yes
15580,3223.17622,1083.040405273438,377396.125,886456.9738769536,no,no,yes,yes
15581,3223.264624,1172.849365234375,0.0,208057.94262695347,no,no,no,no
15583,3223.436106,565.785827636719,14065139.0,10450718.169799805,no,yes,yes,yes
15584,3223.704342,657.345275878906,2813881.75,3855674.3702392587,no,yes,yes,yes
15585,3223.802443,398.211944580078,2290645.75,5221291.772827148,no,yes,yes,yes
15586,3223.887211,456.55712890625,4068588.25,4923399.681274414,no,yes,yes,yes
15587,3223.972441,529.587280273438,1241649.0,3631933.322753907,no,yes,yes,yes
15588,3224.057581,749.805786132813,0.0,227426.32238769604,no,yes,yes,no
15589,3224.142683,1053.153930664063,625160.0625,439703.74243164115,no,no,no,no
15590,3224.227961,969.944091796875,526268.1875,443510.3922119149,no,yes,yes,no
15592,3224.399803,617.947021484375,8010965.5,9623986.874267578,no,yes,yes,yes
15593,3224.668064,406.211181640625,700435.625,3063723.2541503916,no,yes,yes,yes
15594,3224.767682,926.416259765625,376775.65625,292171.3568115242,no,yes,yes,no
15595,3224.855054,1224.62353515625,1082306.875,2687223.7862548837,no,no,yes,no
15596,3224.93929,835.36083984375,0.0,433234.8317871097,no,no,yes,no
15597,3225.024542,1053.487182617188,526128.1875,495416.8762207037,no,no,no,no
15599,3225.196151,604.854553222656,5238830.0,4230567.52734375,no,yes,yes,yes
15600,3225.464533,477.734375,1270118.625,2566045.9523925786,no,yes,yes,no
15601,3225.561524,662.349914550781,1176300.125,2040920.3946533215,no,yes,yes,yes
15602,3225.645504,544.783508300781,2198696.5,4349313.628417969,no,yes,yes,yes
15603,3225.730767,935.425048828125,730193.1875,113031.62963867221,no,no,no,no
15604,3225.815751,856.427978515625,487970.25,177466.6003417972,no,yes,yes,no
15605,3225.90101,705.696350097656,678102.5,815728.090209962,no,yes,yes,no
15606,3225.985492,938.788940429688,0.0,398535.90673828224,no,yes,no,no
15608,3226.156387,724.352966308594,2204382.0,2044374.9528808598,no,yes,yes,no
15609,3226.425292,867.067260742188,0.0,185022.14355468837,no,yes,no,no
15610,3226.526369,376.719512939453,1814717.875,3159470.930297852,no,yes,yes,no
15612,3226.697841,535.851196289063,15819887.0,13919405.649902344,no,yes,yes,yes
15613,3226.965635,584.775329589844,5172616.5,8436421.344726562,no,yes,yes,yes
15614,3227.057096,492.248016357422,5115891.5,7631235.365966797,no,yes,yes,yes
15615,3227.141454,504.707244873047,4003847.0,6680144.633178711,no,yes,yes,no
15616,3227.226712,619.81201171875,2707920.25,6130337.462524415,no,yes,yes,yes
15617,3227.311838,489.808929443359,4430590.5,4628998.981567383,no,yes,yes,yes
15618,3227.397082,460.197509765625,2900437.5,4446548.362060548,no,yes,yes,yes
15619,3227.481448,479.991394042969,1716000.125,5659622.552124024,no,yes,yes,yes
